key,datasetKey,publishingOrgKey,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,scientificName,scientificNameAuthorship,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,continent,stateProvince,year,month,day,eventDate,startDayOfYear,endDayOfYear,issues,modified,lastInterpreted,references,license,isSequenced,identifiers,media,facts,relations,isInCluster,datasetName,recordedBy,identifiedBy,dnaSequenceID,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,gbifRegion,country,publishedByGbifRegion,rightsHolder,identifier,http://unknown.org/nick,verbatimEventDate,gbifID,collectionCode,verbatimLocality,occurrenceID,taxonID,http://unknown.org/captive_cultivated,catalogNumber,institutionCode,eventTime,identificationID,extensions.http://rs.gbif.org/terms/1.0/Multimedia,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.usage.key,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.usage.name,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.usage.rank,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.usage.code,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.usage.authorship,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.usage.genericName,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.usage.specificEpithet,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.usage.formattedName,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.acceptedUsage.key,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.acceptedUsage.name,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.acceptedUsage.rank,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.acceptedUsage.code,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.acceptedUsage.authorship,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.acceptedUsage.genericName,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.acceptedUsage.specificEpithet,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.acceptedUsage.formattedName,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.taxonomicStatus,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.classification,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.issues,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.usage.key,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.usage.name,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.usage.rank,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.usage.code,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.usage.authorship,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.usage.genericName,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.usage.specificEpithet,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.usage.formattedName,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.acceptedUsage.key,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.acceptedUsage.name,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.acceptedUsage.rank,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.acceptedUsage.code,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.acceptedUsage.authorship,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.acceptedUsage.genericName,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.acceptedUsage.specificEpithet,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.acceptedUsage.formattedName,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.taxonomicStatus,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.classification,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.issues,gadm.level0.gid,gadm.level0.name,gadm.level1.gid,gadm.level1.name,gadm.level2.gid,gadm.level2.name,networkKeys,institutionKey,collectionKey,http://unknown.org/recordID,georeferenceRemarks,municipality,county,rights,http://unknown.org/recordEnteredBy,collectionID,higherClassification,georeferenceSources,extensions.http://rs.tdwg.org/ac/terms/Multimedia,extensions.http://rs.tdwg.org/dwc/terms/Identification,recordNumber,locality,accessRights,locationAccordingTo,previousIdentifications,reproductiveCondition
4176997923,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2026-02-21T07:26:25.792+00:00,2026-02-21T20:49:53.013+00:00,581,HUMAN_OBSERVATION,PRESENT,2704414,6,7707728,196,1369,3073,2704413,2704414,2704414,Sorghastrum nutans (L.) Nash,(L.) Nash,Sorghastrum nutans (L.) Nash,Plantae,Tracheophyta,Poales,Poaceae,Sorghastrum,Sorghastrum nutans,Sorghastrum,nutans,SPECIES,ACCEPTED,2023-07-25T15:04:09,42.76433,-71.855685,12.0,NORTH_AMERICA,New Hampshire,2023.0,7.0,25.0,2023-07-25T11:03:46,206.0,206.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",2024-04-01T19:58:51.000+00:00,2026-02-21T20:49:53.013+00:00,https://www.inaturalist.org/observations/174872932,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': '174872932'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/303850692', 'created': '2023-07-25T15:03:46.000+00:00', 'creator': 'Karolina Fucikova', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'Karolina Fucikova', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/303850692/original.jpg'}, {'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/303850579', 'created': '2023-07-25T15:03:46.000+00:00', 'creator': 'Karolina Fucikova', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'Karolina Fucikova', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/303850579/original.jpg'}]",[],[],False,iNaturalist research-grade observations,Karolina Fucikova,Karolina Fucikova,[],WGS84,Liliopsida,US,"[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0002-2177-4692'}]","[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0002-2177-4692'}]",NORTH_AMERICA,United States of America,NORTH_AMERICA,Karolina Fucikova,174872932,karolina,2023-07-25 11:03:46-04:00,4176997923,Observations,"Thayer Rd, New Ipswich, NH, US",https://www.inaturalist.org/observations/174872932,122608,wild,174872932,iNaturalist,11:03:46-04:00,389835484,"[{'http://purl.org/dc/terms/rightsHolder': 'Karolina Fucikova', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '303850579', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/created': '2023-07-25T15:03:46Z', 'http://purl.org/dc/terms/license': 'https://creativecommons.org/licenses/by-nc/4.0/', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/303850579', 'http://purl.org/dc/terms/creator': 'Karolina Fucikova', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/303850579/original.jpg'}, {'http://purl.org/dc/terms/rightsHolder': 'Karolina Fucikova', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '303850692', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/created': '2023-07-25T15:03:46Z', 'http://purl.org/dc/terms/license': 'https://creativecommons.org/licenses/by-nc/4.0/', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/303850692', 'http://purl.org/dc/terms/creator': 'Karolina Fucikova', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/303850692/original.jpg'}]",4YC4N,Sorghastrum nutans (L.) Nash,SPECIES,BOTANICAL,(L.) Nash,Sorghastrum,nutans,<i>Sorghastrum</i> <i>nutans</i> (L.) Nash,4YC4N,Sorghastrum nutans (L.) Nash,SPECIES,BOTANICAL,(L.) Nash,Sorghastrum,nutans,<i>Sorghastrum</i> <i>nutans</i> (L.) Nash,ACCEPTED,"[{'key': 'CS5HF', 'name': 'Eukaryota', 'rank': 'DOMAIN'}, {'key': 'P', 'name': 'Plantae', 'rank': 'KINGDOM'}, {'key': 'CMQ8S', 'name': 'Pteridobiotina', 'rank': 'SUBKINGDOM'}, {'key': 'TP', 'name': 'Tracheophyta', 'rank': 'PHYLUM'}, {'key': 'L2L', 'name': 'Liliopsida', 'rank': 'CLASS'}, {'key': '627VM', 'name': 'Poales', 'rank': 'ORDER'}, {'key': '627FW', 'name': 'Poaceae', 'rank': 'FAMILY'}, {'key': '8W3NF', 'name': 'Sorghastrum', 'rank': 'GENUS'}, {'key': '4YC4N', 'name': 'Sorghastrum nutans', 'rank': 'SPECIES'}]",['TAXON_ID_NOT_FOUND'],2704414,Sorghastrum nutans (L.) Nash,SPECIES,BOTANICAL,(L.) Nash,Sorghastrum,nutans,<i>Sorghastrum</i> <i>nutans</i> (L.) Nash,2704414,Sorghastrum nutans (L.) Nash,SPECIES,BOTANICAL,(L.) Nash,Sorghastrum,nutans,<i>Sorghastrum</i> <i>nutans</i> (L.) Nash,ACCEPTED,"[{'key': '6', 'name': 'Plantae', 'rank': 'KINGDOM'}, {'key': '7707728', 'name': 'Tracheophyta', 'rank': 'PHYLUM'}, {'key': '196', 'name': 'Liliopsida', 'rank': 'CLASS'}, {'key': '1369', 'name': 'Poales', 'rank': 'ORDER'}, {'key': '3073', 'name': 'Poaceae', 'rank': 'FAMILY'}, {'key': '2704413', 'name': 'Sorghastrum', 'rank': 'GENUS'}, {'key': '2704414', 'name': 'Sorghastrum nutans', 'rank': 'SPECIES'}]",['TAXON_ID_NOT_FOUND'],USA,United States,USA.30_1,New Hampshire,USA.30.6_1,Hillsborough,,,,,,,,,,,,,,,,,,,,
4522476031,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2026-02-21T07:26:25.792+00:00,2026-02-21T19:39:26.124+00:00,581,HUMAN_OBSERVATION,PRESENT,2704414,6,7707728,196,1369,3073,2704413,2704414,2704414,Sorghastrum nutans (L.) Nash,(L.) Nash,Sorghastrum nutans (L.) Nash,Plantae,Tracheophyta,Poales,Poaceae,Sorghastrum,Sorghastrum nutans,Sorghastrum,nutans,SPECIES,ACCEPTED,2023-09-06T18:45:39,43.673572,-72.293167,9.0,NORTH_AMERICA,New Hampshire,2023.0,9.0,6.0,2023-09-06T11:41:34,249.0,249.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",2024-02-07T15:03:17.000+00:00,2026-02-21T19:39:26.124+00:00,https://www.inaturalist.org/observations/182085125,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': '182085125'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/317425729', 'created': '2023-09-06T15:41:34.000+00:00', 'creator': 'Tom Groves', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'Tom Groves', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/317425729/original.jpg'}, {'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/317455560', 'created': '2023-09-06T15:41:34.000+00:00', 'creator': 'Tom Groves', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'Tom Groves', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/317455560/original.jpg'}, {'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/317425700', 'created': '2023-09-06T15:41:34.000+00:00', 'creator': 'Tom Groves', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'Tom Groves', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/317425700/original.jpg'}, {'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/317455591', 'created': '2023-09-06T15:41:34.000+00:00', 'creator': 'Tom Groves', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'Tom Groves', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/317455591/original.jpg'}, {'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/317425666', 'created': '2023-09-06T15:41:34.000+00:00', 'creator': 'Tom Groves', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'Tom Groves', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/317425666/original.jpg'}]",[],[],False,iNaturalist research-grade observations,Tom Groves,Tom Groves,[],WGS84,Liliopsida,US,[],[],NORTH_AMERICA,United States of America,NORTH_AMERICA,Tom Groves,182085125,plantsarepeopletoo,2023-09-06 11:41:34-04:00,4522476031,Observations,"Lebanon, NH, US",https://www.inaturalist.org/observations/182085125,122608,wild,182085125,iNaturalist,11:41:34-04:00,405546654,"[{'http://purl.org/dc/terms/rightsHolder': 'Tom Groves', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '317425729', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/created': '2023-09-06T15:41:34Z', 'http://purl.org/dc/terms/license': 'https://creativecommons.org/licenses/by-nc/4.0/', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/317425729', 'http://purl.org/dc/terms/creator': 'Tom Groves', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/317425729/original.jpg'}, {'http://purl.org/dc/terms/rightsHolder': 'Tom Groves', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '317425666', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/created': '2023-09-06T15:41:34Z', 'http://purl.org/dc/terms/license': 'https://creativecommons.org/licenses/by-nc/4.0/', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/317425666', 'http://purl.org/dc/terms/creator': 'Tom Groves', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/317425666/original.jpg'}, {'http://purl.org/dc/terms/rightsHolder': 'Tom Groves', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '317425700', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/created': '2023-09-06T15:41:34Z', 'http://purl.org/dc/terms/license': 'https://creativecommons.org/licenses/by-nc/4.0/', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/317425700', 'http://purl.org/dc/terms/creator': 'Tom Groves', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/317425700/original.jpg'}, {'http://purl.org/dc/terms/rightsHolder': 'Tom Groves', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '317455560', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/created': '2023-09-06T15:41:34Z', 'http://purl.org/dc/terms/license': 'https://creativecommons.org/licenses/by-nc/4.0/', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/317455560', 'http://purl.org/dc/terms/creator': 'Tom Groves', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/317455560/original.jpg'}, {'http://purl.org/dc/terms/rightsHolder': 'Tom Groves', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '317455591', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/created': '2023-09-06T15:41:34Z', 'http://purl.org/dc/terms/license': 'https://creativecommons.org/licenses/by-nc/4.0/', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/317455591', 'http://purl.org/dc/terms/creator': 'Tom Groves', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/317455591/original.jpg'}]",4YC4N,Sorghastrum nutans (L.) Nash,SPECIES,BOTANICAL,(L.) Nash,Sorghastrum,nutans,<i>Sorghastrum</i> <i>nutans</i> (L.) Nash,4YC4N,Sorghastrum nutans (L.) Nash,SPECIES,BOTANICAL,(L.) Nash,Sorghastrum,nutans,<i>Sorghastrum</i> <i>nutans</i> (L.) Nash,ACCEPTED,"[{'key': 'CS5HF', 'name': 'Eukaryota', 'rank': 'DOMAIN'}, {'key': 'P', 'name': 'Plantae', 'rank': 'KINGDOM'}, {'key': 'CMQ8S', 'name': 'Pteridobiotina', 'rank': 'SUBKINGDOM'}, {'key': 'TP', 'name': 'Tracheophyta', 'rank': 'PHYLUM'}, {'key': 'L2L', 'name': 'Liliopsida', 'rank': 'CLASS'}, {'key': '627VM', 'name': 'Poales', 'rank': 'ORDER'}, {'key': '627FW', 'name': 'Poaceae', 'rank': 'FAMILY'}, {'key': '8W3NF', 'name': 'Sorghastrum', 'rank': 'GENUS'}, {'key': '4YC4N', 'name': 'Sorghastrum nutans', 'rank': 'SPECIES'}]",['TAXON_ID_NOT_FOUND'],2704414,Sorghastrum nutans (L.) Nash,SPECIES,BOTANICAL,(L.) Nash,Sorghastrum,nutans,<i>Sorghastrum</i> <i>nutans</i> (L.) Nash,2704414,Sorghastrum nutans (L.) Nash,SPECIES,BOTANICAL,(L.) Nash,Sorghastrum,nutans,<i>Sorghastrum</i> <i>nutans</i> (L.) Nash,ACCEPTED,"[{'key': '6', 'name': 'Plantae', 'rank': 'KINGDOM'}, {'key': '7707728', 'name': 'Tracheophyta', 'rank': 'PHYLUM'}, {'key': '196', 'name': 'Liliopsida', 'rank': 'CLASS'}, {'key': '1369', 'name': 'Poales', 'rank': 'ORDER'}, {'key': '3073', 'name': 'Poaceae', 'rank': 'FAMILY'}, {'key': '2704413', 'name': 'Sorghastrum', 'rank': 'GENUS'}, {'key': '2704414', 'name': 'Sorghastrum nutans', 'rank': 'SPECIES'}]",['TAXON_ID_NOT_FOUND'],USA,United States,USA.30_1,New Hampshire,USA.30.5_1,Grafton,,,,,,,,,,,,,,,,,,,,
4458617264,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2026-02-21T07:26:25.792+00:00,2026-02-21T19:40:14.540+00:00,581,HUMAN_OBSERVATION,PRESENT,2704414,6,7707728,196,1369,3073,2704413,2704414,2704414,Sorghastrum nutans (L.) Nash,(L.) Nash,Sorghastrum nutans (L.) Nash,Plantae,Tracheophyta,Poales,Poaceae,Sorghastrum,Sorghastrum nutans,Sorghastrum,nutans,SPECIES,ACCEPTED,2023-11-27T20:47:25,42.751738,-71.832322,5017.0,NORTH_AMERICA,New Hampshire,2023.0,10.0,9.0,2023-10-09T13:21:51,282.0,282.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",2023-12-04T18:24:00.000+00:00,2026-02-21T19:40:14.540+00:00,https://www.inaturalist.org/observations/186903514,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': '186903514'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/326732195', 'created': '2023-10-09T17:21:51.000+00:00', 'creator': 'Pete Steeves', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'Pete Steeves', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/326732195/original.jpg'}]",[],[],False,iNaturalist research-grade observations,Pete Steeves,Cleveland Powell,[],WGS84,Liliopsida,US,[],[],NORTH_AMERICA,United States of America,NORTH_AMERICA,Pete Steeves,186903514,petesteeves,2023-10-09 13:21:51-04:00,4458617264,Observations,"Lower River Rd, New Ipswich, NH, US",https://www.inaturalist.org/observations/186903514,122608,wild,186903514,iNaturalist,13:21:51-04:00,430450372,"[{'http://purl.org/dc/terms/rightsHolder': 'Pete Steeves', 'http://rs.tdwg.org/dwc/terms/catalogNumber': '326732195', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/created': '2023-10-09T17:21:51Z', 'http://purl.org/dc/terms/license': 'https://creativecommons.org/licenses/by-nc/4.0/', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/326732195', 'http://purl.org/dc/terms/creator': 'Pete Steeves', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/326732195/original.jpg'}]",4YC4N,Sorghastrum nutans (L.) Nash,SPECIES,BOTANICAL,(L.) Nash,Sorghastrum,nutans,<i>Sorghastrum</i> <i>nutans</i> (L.) Nash,4YC4N,Sorghastrum nutans (L.) Nash,SPECIES,BOTANICAL,(L.) Nash,Sorghastrum,nutans,<i>Sorghastrum</i> <i>nutans</i> (L.) Nash,ACCEPTED,"[{'key': 'CS5HF', 'name': 'Eukaryota', 'rank': 'DOMAIN'}, {'key': 'P', 'name': 'Plantae', 'rank': 'KINGDOM'}, {'key': 'CMQ8S', 'name': 'Pteridobiotina', 'rank': 'SUBKINGDOM'}, {'key': 'TP', 'name': 'Tracheophyta', 'rank': 'PHYLUM'}, {'key': 'L2L', 'name': 'Liliopsida', 'rank': 'CLASS'}, {'key': '627VM', 'name': 'Poales', 'rank': 'ORDER'}, {'key': '627FW', 'name': 'Poaceae', 'rank': 'FAMILY'}, {'key': '8W3NF', 'name': 'Sorghastrum', 'rank': 'GENUS'}, {'key': '4YC4N', 'name': 'Sorghastrum nutans', 'rank': 'SPECIES'}]",['TAXON_ID_NOT_FOUND'],2704414,Sorghastrum nutans (L.) Nash,SPECIES,BOTANICAL,(L.) Nash,Sorghastrum,nutans,<i>Sorghastrum</i> <i>nutans</i> (L.) Nash,2704414,Sorghastrum nutans (L.) Nash,SPECIES,BOTANICAL,(L.) Nash,Sorghastrum,nutans,<i>Sorghastrum</i> <i>nutans</i> (L.) Nash,ACCEPTED,"[{'key': '6', 'name': 'Plantae', 'rank': 'KINGDOM'}, {'key': '7707728', 'name': 'Tracheophyta', 'rank': 'PHYLUM'}, {'key': '196', 'name': 'Liliopsida', 'rank': 'CLASS'}, {'key': '1369', 'name': 'Poales', 'rank': 'ORDER'}, {'key': '3073', 'name': 'Poaceae', 'rank': 'FAMILY'}, {'key': '2704413', 'name': 'Sorghastrum', 'rank': 'GENUS'}, {'key': '2704414', 'name': 'Sorghastrum nutans', 'rank': 'SPECIES'}]",['TAXON_ID_NOT_FOUND'],USA,United States,USA.30_1,New Hampshire,USA.30.6_1,Hillsborough,,,,,,,,,,,,,,,,,,,,
